"Country or Area","Year","Area","Month","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Saint Vincent and the Grenadines","2014","Total","November","Data tabulated by year of occurrence","Final figure, complete","2016","90","33"
"Saint Vincent and the Grenadines","2014","Total","December","Data tabulated by year of occurrence","Final figure, complete","2016","81","33"
"Saint Vincent and the Grenadines","2014","Total","Unknown","Data tabulated by year of occurrence","Final figure, complete","2016","0","33"
"Saint Vincent and the Grenadines","2013","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2016","928","33"
"Saint Vincent and the Grenadines","2013","Total","January","Data tabulated by year of occurrence","Final figure, complete","2016","73","33"
"Saint Vincent and the Grenadines","2013","Total","February","Data tabulated by year of occurrence","Final figure, complete","2016","65","33"
"Saint Vincent and the Grenadines","2013","Total","March","Data tabulated by year of occurrence","Final figure, complete","2016","65","33"
"Saint Vincent and the Grenadines","2013","Total","April","Data tabulated by year of occurrence","Final figure, complete","2016","74","33"
"Saint Vincent and the Grenadines","2013","Total","May","Data tabulated by year of occurrence","Final figure, complete","2016","95","33"
"Saint Vincent and the Grenadines","2013","Total","June","Data tabulated by year of occurrence","Final figure, complete","2016","65","33"
"Saint Vincent and the Grenadines","2013","Total","July","Data tabulated by year of occurrence","Final figure, complete","2016","87","33"
"Saint Vincent and the Grenadines","2013","Total","August","Data tabulated by year of occurrence","Final figure, complete","2016","92","33"
"Saint Vincent and the Grenadines","2013","Total","September","Data tabulated by year of occurrence","Final figure, complete","2016","85","33"
"Saint Vincent and the Grenadines","2013","Total","October","Data tabulated by year of occurrence","Final figure, complete","2016","86","33"
"Saint Vincent and the Grenadines","2013","Total","November","Data tabulated by year of occurrence","Final figure, complete","2016","65","33"
"Saint Vincent and the Grenadines","2013","Total","December","Data tabulated by year of occurrence","Final figure, complete","2016","76","33"
"Saint Vincent and the Grenadines","2013","Total","Unknown","Data tabulated by year of occurrence","Final figure, complete","2016","0","33"
"San Marino","2017","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2019","278",""
"San Marino","2017","Total","January","Data tabulated by year of occurrence","Final figure, complete","2019","25",""
"San Marino","2017","Total","February","Data tabulated by year of occurrence","Final figure, complete","2019","33",""
"San Marino","2017","Total","March","Data tabulated by year of occurrence","Final figure, complete","2019","27",""
"San Marino","2017","Total","April","Data tabulated by year of occurrence","Final figure, complete","2019","19",""
"San Marino","2017","Total","May","Data tabulated by year of occurrence","Final figure, complete","2019","19",""
"San Marino","2017","Total","June","Data tabulated by year of occurrence","Final figure, complete","2019","27",""
"San Marino","2017","Total","July","Data tabulated by year of occurrence","Final figure, complete","2019","24",""
"San Marino","2017","Total","August","Data tabulated by year of occurrence","Final figure, complete","2019","22",""
"San Marino","2017","Total","September","Data tabulated by year of occurrence","Final figure, complete","2019","27",""
"San Marino","2017","Total","October","Data tabulated by year of occurrence","Final figure, complete","2019","22",""
"San Marino","2017","Total","November","Data tabulated by year of occurrence","Final figure, complete","2019","10",""
"San Marino","2017","Total","December","Data tabulated by year of occurrence","Final figure, complete","2019","23",""
"San Marino","2014","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2016","252",""
"San Marino","2014","Total","January","Data tabulated by year of occurrence","Final figure, complete","2016","20",""
"San Marino","2014","Total","February","Data tabulated by year of occurrence","Final figure, complete","2016","20",""
"San Marino","2014","Total","March","Data tabulated by year of occurrence","Final figure, complete","2016","29",""
"San Marino","2014","Total","April","Data tabulated by year of occurrence","Final figure, complete","2016","28",""
"San Marino","2014","Total","May","Data tabulated by year of occurrence","Final figure, complete","2016","16",""
"San Marino","2014","Total","June","Data tabulated by year of occurrence","Final figure, complete","2016","21",""
"San Marino","2014","Total","July","Data tabulated by year of occurrence","Final figure, complete","2016","21",""
"San Marino","2014","Total","August","Data tabulated by year of occurrence","Final figure, complete","2016","23",""
"San Marino","2014","Total","September","Data tabulated by year of occurrence","Final figure, complete","2016","20",""
"San Marino","2014","Total","October","Data tabulated by year of occurrence","Final figure, complete","2016","25",""
"San Marino","2014","Total","November","Data tabulated by year of occurrence","Final figure, complete","2016","13",""
"San Marino","2014","Total","December","Data tabulated by year of occurrence","Final figure, complete","2016","16",""
"San Marino","2012","Total","Total","Data tabulated by year of occurrence","Final figure, complete","2013","237",""
"San Marino","2012","Total","January","Data tabulated by year of occurrence","Final figure, complete","2013","14",""
"San Marino","2012","Total","February","Data tabulated by year of occurrence","Final figure, complete","2013","30",""
"San Marino","2012","Total","March","Data tabulated by year of occurrence","Final figure, complete","2013","16",""
"San Marino","2012","Total","April","Data tabulated by year of occurrence","Final figure, complete","2013","19",""
"San Marino","2012","Total","May","Data tabulated by year of occurrence","Final figure, complete","2013","17",""
"San Marino","2012","Total","June","Data tabulated by year of occurrence","Final figure, complete","2013","17",""
"San Marino","2012","Total","July","Data tabulated by year of occurrence","Final figure, complete","2013","14",""
"San Marino","2012","Total","August","Data tabulated by year of occurrence","Final figure, complete","2013","21",""
"San Marino","2012","Total","September","Data tabulated by year of occurrence","Final figure, complete","2013","27",""
"San Marino","2012","Total","October","Data tabulated by year of occurrence","Final figure, complete","2013","17",""
"San Marino","2012","Total","November","Data tabulated by year of occurrence","Final figure, complete","2013","22",""
"San Marino","2012","Total","December","Data tabulated by year of occurrence","Final figure, complete","2013","23",""
"San Marino","2012","Total","Unknown","Data tabulated by year of occurrence","Final figure, complete","2013","0",""
"San Marino","2010","Total","January","Data tabulated by year of occurrence","Final figure, complete","2010","17",""
"San Marino","2010","Total","February","Data tabulated by year of occurrence","Final figure, complete","2010","18",""
"San Marino","2010","Total","March","Data tabulated by year of occurrence","Final figure, complete","2010","21",""
"Serbia","2019","Total","January","Data tabulated by year of registration","Provisional figure","2019","8672","34"
"Serbia","2019","Total","February","Data tabulated by year of registration","Provisional figure","2019","9793","34"
"Serbia","2019","Total","March","Data tabulated by year of registration","Provisional figure","2019","8933","34"
"Serbia","2019","Total","April","Data tabulated by year of registration","Provisional figure","2019","8256","34"
"Serbia","2019","Total","May","Data tabulated by year of registration","Provisional figure","2019","8950","34"
"Serbia","2019","Total","June","Data tabulated by year of registration","Provisional figure","2019","7705","34"
"Serbia","2019","Total","July","Data tabulated by year of registration","Provisional figure","2019","8322","34"
"Serbia","2019","Total","August","Data tabulated by year of registration","Provisional figure","2019","7620","34"
"Serbia","2019","Total","September","Data tabulated by year of registration","Provisional figure","2019","7476","34"
"Serbia","2019","Total","October","Data tabulated by year of registration","Provisional figure","2019","8441","34"
"Serbia","2018","Total","Total","Data tabulated by year of registration","Provisional figure","2019","103091","34"
"Serbia","2018","Total","January","Data tabulated by year of registration","Provisional figure","2018","8043","34"
"Serbia","2018","Total","February","Data tabulated by year of registration","Provisional figure","2018","9492","34"
"Serbia","2018","Total","March","Data tabulated by year of registration","Provisional figure","2018","10105","34"
"Serbia","2018","Total","April","Data tabulated by year of registration","Provisional figure","2018","8345","34"
"Serbia","2018","Total","May","Data tabulated by year of registration","Provisional figure","2018","8720","34"
"Serbia","2018","Total","June","Data tabulated by year of registration","Provisional figure","2018","7341","34"
"Serbia","2018","Total","July","Data tabulated by year of registration","Provisional figure","2018","8002","34"
"Serbia","2018","Total","August","Data tabulated by year of registration","Provisional figure","2018","8108","34"
"Serbia","2018","Total","September","Data tabulated by year of registration","Provisional figure","2018","7123","34"
"Serbia","2018","Total","October","Data tabulated by year of registration","Provisional figure","2018","9129","34"
"Serbia","2018","Total","November","Data tabulated by year of registration","Provisional figure","2019","8414","34"
"Serbia","2018","Total","December","Data tabulated by year of registration","Provisional figure","2019","10269","34"
"Serbia","2017","Total","Total","Data tabulated by year of registration","Final figure, complete","2019","103722","34"
"Serbia","2017","Total","January","Data tabulated by year of registration","Final figure, complete","2019","13385","34"
"Serbia","2017","Total","February","Data tabulated by year of registration","Final figure, complete","2019","9001","34"
"Serbia","2017","Total","March","Data tabulated by year of registration","Final figure, complete","2019","8731","34"
"Serbia","2017","Total","April","Data tabulated by year of registration","Final figure, complete","2019","8455","34"
"Serbia","2017","Total","May","Data tabulated by year of registration","Final figure, complete","2019","8294","34"
"Serbia","2017","Total","June","Data tabulated by year of registration","Final figure, complete","2019","7861","34"
"Serbia","2017","Total","July","Data tabulated by year of registration","Final figure, complete","2019","7669","34"
"Serbia","2017","Total","August","Data tabulated by year of registration","Final figure, complete","2019","7986","34"
"Serbia","2017","Total","September","Data tabulated by year of registration","Final figure, complete","2019","7204","34"
"Serbia","2017","Total","October","Data tabulated by year of registration","Final figure, complete","2019","8456","34"
"Serbia","2017","Total","November","Data tabulated by year of registration","Final figure, complete","2019","8026","34"
"Serbia","2017","Total","December","Data tabulated by year of registration","Final figure, complete","2019","8654","34"
"Serbia","2016","Total","Total","Data tabulated by year of registration","Final figure, complete","2018","100834","34"
"Serbia","2016","Total","January","Data tabulated by year of registration","Final figure, complete","2018","9529","34"
"Serbia","2016","Total","February","Data tabulated by year of registration","Final figure, complete","2018","8428","34"
"Serbia","2016","Total","March","Data tabulated by year of registration","Final figure, complete","2018","8685","34"
"Serbia","2016","Total","April","Data tabulated by year of registration","Final figure, complete","2018","8212","34"
"Serbia","2016","Total","May","Data tabulated by year of registration","Final figure, complete","2018","8366","34"
"Serbia","2016","Total","June","Data tabulated by year of registration","Final figure, complete","2018","7812","34"
"Serbia","2016","Total","July","Data tabulated by year of registration","Final figure, complete","2018","7767","34"
"Serbia","2016","Total","August","Data tabulated by year of registration","Final figure, complete","2018","7566","34"
"Serbia","2016","Total","September","Data tabulated by year of registration","Final figure, complete","2018","7483","34"
"Serbia","2016","Total","October","Data tabulated by year of registration","Final figure, complete","2018","8612","34"
"Serbia","2016","Total","November","Data tabulated by year of registration","Final figure, complete","2018","8406","34"
"Serbia","2016","Total","December","Data tabulated by year of registration","Final figure, complete","2018","9968","34"
"Serbia","2015","Total","Total","Data tabulated by year of registration","Provisional figure","2016","104265","34"
"Serbia","2015","Total","January","Data tabulated by year of registration","Provisional figure","2015","8259","34"
"Serbia","2015","Total","February","Data tabulated by year of registration","Provisional figure","2015","9307","34"
"Serbia","2015","Total","March","Data tabulated by year of registration","Provisional figure","2015","10149","34"
"Serbia","2015","Total","April","Data tabulated by year of registration","Provisional figure","2015","9237","34"
"Serbia","2015","Total","May","Data tabulated by year of registration","Provisional figure","2016","7948","34"
"Serbia","2015","Total","June","Data tabulated by year of registration","Provisional figure","2016","8177","34"
"Serbia","2015","Total","July","Data tabulated by year of registration","Provisional figure","2016","8752","34"
"Serbia","2015","Total","August","Data tabulated by year of registration","Provisional figure","2016","7436","34"
"Serbia","2015","Total","September","Data tabulated by year of registration","Provisional figure","2016","7811","34"
"Serbia","2015","Total","October","Data tabulated by year of registration","Provisional figure","2016","8157","34"
"Serbia","2015","Total","November","Data tabulated by year of registration","Provisional figure","2016","8643","34"
"Serbia","2015","Total","December","Data tabulated by year of registration","Provisional figure","2016","10389","34"
"Serbia","2014","Total","Total","Data tabulated by year of registration","Final figure, complete","2016","101247","34"
"Serbia","2014","Total","January","Data tabulated by year of registration","Final figure, complete","2016","9066","34"
"Serbia","2014","Total","February","Data tabulated by year of registration","Final figure, complete","2016","8527","34"
"Serbia","2014","Total","March","Data tabulated by year of registration","Final figure, complete","2016","9531","34"
"Serbia","2014","Total","April","Data tabulated by year of registration","Final figure, complete","2016","8440","34"
"Serbia","2014","Total","May","Data tabulated by year of registration","Final figure, complete","2016","8365","34"
"Serbia","2014","Total","June","Data tabulated by year of registration","Final figure, complete","2016","7663","34"
"Serbia","2014","Total","July","Data tabulated by year of registration","Final figure, complete","2016","7857","34"
"Serbia","2014","Total","August","Data tabulated by year of registration","Final figure, complete","2016","7697","34"
"Serbia","2014","Total","September","Data tabulated by year of registration","Final figure, complete","2016","7665","34"
"Serbia","2014","Total","October","Data tabulated by year of registration","Final figure, complete","2016","8878","34"
"Serbia","2014","Total","November","Data tabulated by year of registration","Final figure, complete","2016","8385","34"
"Serbia","2014","Total","December","Data tabulated by year of registration","Final figure, complete","2016","9173","34"
"Serbia","2013","Total","Total","Data tabulated by year of registration","Final figure, complete","2015","100300","34"
"Serbia","2013","Total","January","Data tabulated by year of registration","Final figure, complete","2015","8959","34"
"Serbia","2013","Total","February","Data tabulated by year of registration","Final figure, complete","2015","8588","34"
"Serbia","2013","Total","March","Data tabulated by year of registration","Final figure, complete","2015","9608","34"
"Serbia","2013","Total","April","Data tabulated by year of registration","Final figure, complete","2015","8674","34"
"Serbia","2013","Total","May","Data tabulated by year of registration","Final figure, complete","2015","7945","34"
"Serbia","2013","Total","June","Data tabulated by year of registration","Final figure, complete","2015","8135","34"
"Serbia","2013","Total","July","Data tabulated by year of registration","Final figure, complete","2015","7866","34"
"Serbia","2013","Total","August","Data tabulated by year of registration","Final figure, complete","2015","7705","34"
"Serbia","2013","Total","September","Data tabulated by year of registration","Final figure, complete","2015","7500","34"
"Serbia","2013","Total","October","Data tabulated by year of registration","Final figure, complete","2015","8381","34"
"Serbia","2013","Total","November","Data tabulated by year of registration","Final figure, complete","2015","8156","34"
"Serbia","2013","Total","December","Data tabulated by year of registration","Final figure, complete","2015","8783","34"
"Serbia","2012","Total","Total","Data tabulated by year of registration","Final figure, complete","2013","102400","34"
"Serbia","2012","Total","January","Data tabulated by year of registration","Final figure, complete","2013","8728","34"
"Serbia","2012","Total","February","Data tabulated by year of registration","Final figure, complete","2013","9437","34"
"Serbia","2012","Total","March","Data tabulated by year of registration","Final figure, complete","2013","9782","34"
"Serbia","2012","Total","April","Data tabulated by year of registration","Final figure, complete","2013","9166","34"
"Serbia","2012","Total","May","Data tabulated by year of registration","Final figure, complete","2013","8158","34"
"Serbia","2012","Total","June","Data tabulated by year of registration","Final figure, complete","2013","8043","34"
"Serbia","2012","Total","July","Data tabulated by year of registration","Final figure, complete","2013","8359","34"
"Serbia","2012","Total","August","Data tabulated by year of registration","Final figure, complete","2013","7883","34"
"Serbia","2012","Total","September","Data tabulated by year of registration","Final figure, complete","2013","7469","34"
"Serbia","2012","Total","October","Data tabulated by year of registration","Final figure, complete","2013","8100","34"
"Serbia","2012","Total","November","Data tabulated by year of registration","Final figure, complete","2013","8323","34"
"Serbia","2012","Total","December","Data tabulated by year of registration","Final figure, complete","2013","8952","34"
"Serbia","2012","Total","Unknown","Data tabulated by year of registration","Final figure, complete","2013","0","34"
"Serbia","2011","Total","Total","Data tabulated by year of registration","Final figure, complete","2012","102935","34"
"Serbia","2011","Total","January","Data tabulated by year of registration","Final figure, complete","2012","9638","34"
"Serbia","2011","Total","February","Data tabulated by year of registration","Final figure, complete","2012","9095","34"
"Serbia","2011","Total","March","Data tabulated by year of registration","Final figure, complete","2012","9707","34"
"Serbia","2011","Total","April","Data tabulated by year of registration","Final figure, complete","2012","8614","34"
"Serbia","2011","Total","May","Data tabulated by year of registration","Final figure, complete","2012","8611","34"
"Serbia","2011","Total","June","Data tabulated by year of registration","Final figure, complete","2012","7833","34"
"Serbia","2011","Total","July","Data tabulated by year of registration","Final figure, complete","2012","8234","34"
"Serbia","2011","Total","August","Data tabulated by year of registration","Final figure, complete","2012","7813","34"
"Serbia","2011","Total","September","Data tabulated by year of registration","Final figure, complete","2012","7430","34"
"Serbia","2011","Total","October","Data tabulated by year of registration","Final figure, complete","2012","8513","34"
"Serbia","2011","Total","November","Data tabulated by year of registration","Final figure, complete","2012","8698","34"
"Serbia","2011","Total","December","Data tabulated by year of registration","Final figure, complete","2012","8749","34"
"Serbia","2011","Total","Unknown","Data tabulated by year of registration","Final figure, complete","2012","0","34"
"Serbia","2010","Total","Total","Data tabulated by year of registration","Final figure, complete","2010","103211","34"
"Serbia","2010","Total","January","Data tabulated by year of registration","Final figure, complete","2010","9310","34"
"Serbia","2010","Total","February","Data tabulated by year of registration","Final figure, complete","2010","8472","34"
"Serbia","2010","Total","March","Data tabulated by year of registration","Final figure, complete","2010","8974","34"
"Serbia","2010","Total","April","Data tabulated by year of registration","Final figure, complete","2010","8296","34"
"Serbia","2010","Total","May","Data tabulated by year of registration","Final figure, complete","2010","8712","34"
"Serbia","2010","Total","June","Data tabulated by year of registration","Final figure, complete","2010","8502","34"
"Serbia","2010","Total","July","Data tabulated by year of registration","Final figure, complete","2010","8454","34"
"Serbia","2010","Total","August","Data tabulated by year of registration","Final figure, complete","2010","8027","34"
"Serbia","2010","Total","September","Data tabulated by year of registration","Final figure, complete","2010","7910","34"
"Serbia","2010","Total","October","Data tabulated by year of registration","Final figure, complete","2010","8738","34"
"Serbia","2010","Total","November","Data tabulated by year of registration","Final figure, complete","2010","8530","34"
"Serbia","2010","Total","December","Data tabulated by year of registration","Final figure, complete","2010","9286","34"
"Serbia","2010","Total","Unknown","Data tabulated by year of registration","Final figure, complete","2010","0","34"
"Seychelles","2013","Total","Total","Data tabulated by year of registration","Final figure, complete","2014","717",""
"Seychelles","2013","Total","January","Data tabulated by year of registration","Final figure, complete","2014","66",""
"Seychelles","2013","Total","February","Data tabulated by year of registration","Final figure, complete","2014","42",""
"Seychelles","2013","Total","March","Data tabulated by year of registration","Final figure, complete","2014","52",""
"Seychelles","2013","Total","April","Data tabulated by year of registration","Final figure, complete","2014","66",""
"Seychelles","2013","Total","May","Data tabulated by year of registration","Final figure, complete","2014","64",""
"Seychelles","2013","Total","June","Data tabulated by year of registration","Final figure, complete","2014","60",""
"Seychelles","2013","Total","July","Data tabulated by year of registration","Final figure, complete","2014","57",""
"Seychelles","2013","Total","August","Data tabulated by year of registration","Final figure, complete","2014","63",""
"Seychelles","2013","Total","September","Data tabulated by year of registration","Final figure, complete","2014","45",""
"Seychelles","2013","Total","October","Data tabulated by year of registration","Final figure, complete","2014","64",""
"Seychelles","2013","Total","November","Data tabulated by year of registration","Final figure, complete","2014","72",""
"Seychelles","2013","Total","December","Data tabulated by year of registration","Final figure, complete","2014","66",""
"Seychelles","2013","Total","Unknown","Data tabulated by year of registration","Final figure, complete","2014","0",""
"Seychelles","2012","Total","Total","Data tabulated by year of registration","Final figure, complete","2014","651",""
"Seychelles","2012","Total","January","Data tabulated by year of registration","Final figure, complete","2014","79",""
"Seychelles","2012","Total","February","Data tabulated by year of registration","Final figure, complete","2014","43",""
"Seychelles","2012","Total","March","Data tabulated by year of registration","Final figure, complete","2014","48",""
"Seychelles","2012","Total","April","Data tabulated by year of registration","Final figure, complete","2014","61",""
"Seychelles","2012","Total","May","Data tabulated by year of registration","Final figure, complete","2014","51",""
"Seychelles","2012","Total","June","Data tabulated by year of registration","Final figure, complete","2014","52",""
"Seychelles","2012","Total","July","Data tabulated by year of registration","Final figure, complete","2014","49",""
"Seychelles","2012","Total","August","Data tabulated by year of registration","Final figure, complete","2014","64",""
"Seychelles","2012","Total","September","Data tabulated by year of registration","Final figure, complete","2014","37",""
"Seychelles","2012","Total","October","Data tabulated by year of registration","Final figure, complete","2014","55",""
"Seychelles","2012","Total","November","Data tabulated by year of registration","Final figure, complete","2014","56",""
"Seychelles","2012","Total","December","Data tabulated by year of registration","Final figure, complete","2014","56",""
"Seychelles","2012","Total","Unknown","Data tabulated by year of registration","Final figure, complete","2014","0",""
"Seychelles","2011","Total","Total","Data tabulated by year of registration","Final figure, complete","2014","691",""
"Seychelles","2011","Total","January","Data tabulated by year of registration","Final figure, complete","2014","64",""
"Seychelles","2011","Total","February","Data tabulated by year of registration","Final figure, complete","2014","48",""
"Seychelles","2011","Total","March","Data tabulated by year of registration","Final figure, complete","2014","51",""
"Seychelles","2011","Total","April","Data tabulated by year of registration","Final figure, complete","2014","72",""
"Seychelles","2011","Total","May","Data tabulated by year of registration","Final figure, complete","2014","52",""
"Seychelles","2011","Total","June","Data tabulated by year of registration","Final figure, complete","2014","54",""
"Seychelles","2011","Total","July","Data tabulated by year of registration","Final figure, complete","2014","54",""
"Seychelles","2011","Total","August","Data tabulated by year of registration","Final figure, complete","2014","57",""
"Seychelles","2011","Total","September","Data tabulated by year of registration","Final figure, complete","2014","67",""
"Seychelles","2011","Total","October","Data tabulated by year of registration","Final figure, complete","2014","63",""
"Seychelles","2011","Total","November","Data tabulated by year of registration","Final figure, complete","2014","51",""
"Seychelles","2011","Total","December","Data tabulated by year of registration","Final figure, complete","2014","58",""
"Seychelles","2011","Total","Unknown","Data tabulated by year of registration","Final figure, complete","2014","0",""
"Singapore","2018","Total","Total","Data tabulated by year of registration","Final figure, complete","2019","21282",""
"Singapore","2018","Total","January","Data tabulated by year of registration","Final figure, complete","2019","1931",""
"Singapore","2018","Total","February","Data tabulated by year of registration","Final figure, complete","2019","1662",""
"Singapore","2018","Total","March","Data tabulated by year of registration","Final figure, complete","2019","1778",""
"Singapore","2018","Total","April","Data tabulated by year of registration","Final figure, complete","2019","1668",""
"Singapore","2018","Total","May","Data tabulated by year of registration","Final figure, complete","2019","1829",""
"Singapore","2018","Total","June","Data tabulated by year of registration","Final figure, complete","2019","1748",""
"Singapore","2018","Total","July","Data tabulated by year of registration","Final figure, complete","2019","1791",""
"Singapore","2018","Total","August","Data tabulated by year of registration","Final figure, complete","2019","1806",""
"Singapore","2018","Total","September","Data tabulated by year of registration","Final figure, complete","2019","1655",""
"Singapore","2018","Total","October","Data tabulated by year of registration","Final figure, complete","2019","1773",""
"Singapore","2018","Total","November","Data tabulated by year of registration","Final figure, complete","2019","1703",""
"Singapore","2018","Total","December","Data tabulated by year of registration","Final figure, complete","2019","1938",""
"Singapore","2018","Total","Unknown","Data tabulated by year of registration","Final figure, complete","2019","0",""
"Singapore","2017","Total","Total","Data tabulated by year of registration","Final figure, complete","2018","20905",""
"Singapore","2017","Total","January","Data tabulated by year of registration","Final figure, complete","2018","1768",""
"Singapore","2017","Total","February","Data tabulated by year of registration","Final figure, complete","2018","1577",""
"Singapore","2017","Total","March","Data tabulated by year of registration","Final figure, complete","2018","1779",""
"Singapore","2017","Total","April","Data tabulated by year of registration","Final figure, complete","2018","1661",""
"Singapore","2017","Total","May","Data tabulated by year of registration","Final figure, complete","2018","1902",""
"Singapore","2017","Total","June","Data tabulated by year of registration","Final figure, complete","2018","1925",""
"Singapore","2017","Total","July","Data tabulated by year of registration","Final figure, complete","2018","1842",""
"Singapore","2017","Total","August","Data tabulated by year of registration","Final figure, complete","2018","1751",""
"Singapore","2017","Total","September","Data tabulated by year of registration","Final figure, complete","2018","1590",""
"Singapore","2017","Total","October","Data tabulated by year of registration","Final figure, complete","2018","1759",""
"Singapore","2017","Total","November","Data tabulated by year of registration","Final figure, complete","2018","1666",""
"Singapore","2017","Total","December","Data tabulated by year of registration","Final figure, complete","2018","1685",""
"Singapore","2017","Total","Unknown","Data tabulated by year of registration","Final figure, complete","2018","0",""
"Singapore","2016","Total","Total","Data tabulated by year of registration","Final figure, complete","2017","20017",""
"Singapore","2016","Total","January","Data tabulated by year of registration","Final figure, complete","2017","1635",""
"Singapore","2016","Total","February","Data tabulated by year of registration","Final figure, complete","2017","1592",""
"Singapore","2016","Total","March","Data tabulated by year of registration","Final figure, complete","2017","1780",""
"Singapore","2016","Total","April","Data tabulated by year of registration","Final figure, complete","2017","1684",""
"Singapore","2016","Total","May","Data tabulated by year of registration","Final figure, complete","2017","1728",""
"Singapore","2016","Total","June","Data tabulated by year of registration","Final figure, complete","2017","1585",""
"Singapore","2016","Total","July","Data tabulated by year of registration","Final figure, complete","2017","1859",""
"Singapore","2016","Total","August","Data tabulated by year of registration","Final figure, complete","2017","1747",""
"Singapore","2016","Total","September","Data tabulated by year of registration","Final figure, complete","2017","1583",""
"Singapore","2016","Total","October","Data tabulated by year of registration","Final figure, complete","2017","1716",""
"Singapore","2016","Total","November","Data tabulated by year of registration","Final figure, complete","2017","1510",""
"Singapore","2016","Total","December","Data tabulated by year of registration","Final figure, complete","2017","1598",""
"Singapore","2015","Total","Total","Data tabulated by year of registration","Final figure, complete","2016","19862",""
"Singapore","2015","Total","January","Data tabulated by year of registration","Final figure, complete","2016","1701",""
"Singapore","2015","Total","February","Data tabulated by year of registration","Final figure, complete","2016","1481",""
"Singapore","2015","Total","March","Data tabulated by year of registration","Final figure, complete","2016","1680",""
"Singapore","2015","Total","April","Data tabulated by year of registration","Final figure, complete","2016","1589",""
"Singapore","2015","Total","May","Data tabulated by year of registration","Final figure, complete","2016","1725",""
"Singapore","2015","Total","June","Data tabulated by year of registration","Final figure, complete","2016","1827",""
"Singapore","2015","Total","July","Data tabulated by year of registration","Final figure, complete","2016","1781",""
"Singapore","2015","Total","August","Data tabulated by year of registration","Final figure, complete","2016","1689",""
"Singapore","2015","Total","September","Data tabulated by year of registration","Final figure, complete","2016","1554",""
"Singapore","2015","Total","October","Data tabulated by year of registration","Final figure, complete","2016","1625",""
"Singapore","2015","Total","November","Data tabulated by year of registration","Final figure, complete","2016","1589",""
"Singapore","2015","Total","December","Data tabulated by year of registration","Final figure, complete","2016","1621",""
"Singapore","2014","Total","Total","Data tabulated by year of registration","Final figure, complete","2015","19393",""
"Singapore","2014","Total","January","Data tabulated by year of registration","Final figure, complete","2015","1652",""
"Singapore","2014","Total","February","Data tabulated by year of registration","Final figure, complete","2015","1615",""
"Singapore","2014","Total","March","Data tabulated by year of registration","Final figure, complete","2015","1619",""
"Singapore","2014","Total","April","Data tabulated by year of registration","Final figure, complete","2015","1566",""
"Singapore","2014","Total","May","Data tabulated by year of registration","Final figure, complete","2015","1690",""
"Singapore","2014","Total","June","Data tabulated by year of registration","Final figure, complete","2015","1719",""
"Singapore","2014","Total","July","Data tabulated by year of registration","Final figure, complete","2015","1686",""
"Singapore","2014","Total","August","Data tabulated by year of registration","Final figure, complete","2015","1663",""
"Singapore","2014","Total","September","Data tabulated by year of registration","Final figure, complete","2015","1599",""
"Singapore","2014","Total","October","Data tabulated by year of registration","Final figure, complete","2015","1528",""
"Singapore","2014","Total","November","Data tabulated by year of registration","Final figure, complete","2015","1503",""
"Singapore","2014","Total","December","Data tabulated by year of registration","Final figure, complete","2015","1553",""
"Singapore","2014","Total","Unknown","Data tabulated by year of registration","Final figure, complete","2015","0",""
"Singapore","2013","Total","Total","Data tabulated by year of registration","Final figure, complete","2014","18938",""
"Singapore","2013","Total","January","Data tabulated by year of registration","Final figure, complete","2014","1649",""
"Singapore","2013","Total","February","Data tabulated by year of registration","Final figure, complete","2014","1475",""
"Singapore","2013","Total","March","Data tabulated by year of registration","Final figure, complete","2014","1680",""
"Singapore","2013","Total","April","Data tabulated by year of registration","Final figure, complete","2014","1634",""
"Singapore","2013","Total","May","Data tabulated by year of registration","Final figure, complete","2014","1608",""
"Singapore","2013","Total","June","Data tabulated by year of registration","Final figure, complete","2014","1711",""
"Singapore","2013","Total","July","Data tabulated by year of registration","Final figure, complete","2014","1538",""
"Singapore","2013","Total","August","Data tabulated by year of registration","Final figure, complete","2014","1506",""
"Singapore","2013","Total","September","Data tabulated by year of registration","Final figure, complete","2014","1470",""
"Singapore","2013","Total","October","Data tabulated by year of registration","Final figure, complete","2014","1572",""
"Singapore","2013","Total","November","Data tabulated by year of registration","Final figure, complete","2014","1447",""
"Singapore","2013","Total","December","Data tabulated by year of registration","Final figure, complete","2014","1648",""
"Singapore","2013","Total","Unknown","Data tabulated by year of registration","Final figure, complete","2014","0",""
"Singapore","2012","Total","Total","Data tabulated by year of registration","Final figure, complete","2013","18481",""
"Singapore","2012","Total","January","Data tabulated by year of registration","Final figure, complete","2013","1532",""
"Singapore","2012","Total","February","Data tabulated by year of registration","Final figure, complete","2013","1465",""
"Singapore","2012","Total","March","Data tabulated by year of registration","Final figure, complete","2013","1514",""
"Singapore","2012","Total","April","Data tabulated by year of registration","Final figure, complete","2013","1496",""
"Singapore","2012","Total","May","Data tabulated by year of registration","Final figure, complete","2013","1682",""
"Singapore","2012","Total","June","Data tabulated by year of registration","Final figure, complete","2013","1561",""
"Singapore","2012","Total","July","Data tabulated by year of registration","Final figure, complete","2013","1591",""
